54 16E7B	16E5B	# T𖹻 => 𖹛
54 16E7C	16E5C	# T𖹼 => 𖹜
54 16E7D	16E5D	# T𖹽 => 𖹝
54 16E7E	16E5E	# T𖹾 => 𖹞
54 16E7F	16E5F	# T𖹿 => 𖹟
54 16EBB	16EA0	# T𖺻 => 𖺠
54 16EBC	16EA1	# T𖺼 => 𖺡
54 16EBD	16EA2	# T𖺽 => 𖺢
54 16EBE	16EA3	# T𖺾 => 𖺣
54 16EBF	16EA4	# T𖺿 => 𖺤
54 16EC0	16EA5	# T𖻀 => 𖺥
54 16EC1	16EA6	# T𖻁 => 𖺦
54 16EC2	16EA7	# T𖻂 => 𖺧
54 16EC3	16EA8	# T𖻃 => 𖺨
54 16EC4	16EA9	# T𖻄 => 𖺩
54 16EC5	16EAA	# T𖻅 => 𖺪
54 16EC6	16EAB	# T𖻆 => 𖺫
54 16EC7	16EAC	# T𖻇 => 𖺬
54 16EC8	16EAD	# T𖻈 => 𖺭
54 16EC9	16EAE	# T𖻉 => 𖺮
54 16ECA	16EAF	# T𖻊 => 𖺯
54 16ECB	16EB0	# T𖻋 => 𖺰
54 16ECC	16EB1	# T𖻌 => 𖺱
54 16ECD	16EB2	# T𖻍 => 𖺲
54 16ECE	16EB3	# T𖻎 => 𖺳
54 16ECF	16EB4	# T𖻏 => 𖺴
54 16ED0	16EB5	# T𖻐 => 𖺵
54 16ED1	16EB6	# T𖻑 => 𖺶
54 16ED2	16EB7	# T𖻒 => 𖺷
54 16ED3	16EB8	# T𖻓 => 𖺸
54 1E922	1E900	# T𞤢 => 𞤀
54 1E923	1E901	# T𞤣 => 𞤁
54 1E924	1E902	# T𞤤 => 𞤂
54 1E925	1E903	# T𞤥 => 𞤃
54 1E926	1E904	# T𞤦 => 𞤄
54 1E927	1E905	# T𞤧 => 𞤅
54 1E928	1E906	# T𞤨 => 𞤆
54 1E929	1E907	# T𞤩 => 𞤇
54 1E92A	1E908	# T𞤪 => 𞤈
54 1E92B	1E909	# T𞤫 => 𞤉
54 1E92C	1E90A	# T𞤬 => 𞤊
54 1E92D	1E90B	# T𞤭 => 𞤋
54 1E92E	1E90C	# T𞤮 => 𞤌
54 1E92F	1E90D	# T𞤯 => 𞤍
54 1E930	1E90E	# T𞤰 => 𞤎
54 1E931	1E90F	# T𞤱 => 𞤏
54 1E932	1E910	# T𞤲 => 𞤐
54 1E933	1E911	# T𞤳 => 𞤑
54 1E934	1E912	# T𞤴 => 𞤒
54 1E935	1E913	# T𞤵 => 𞤓
54 1E936	1E914	# T𞤶 => 𞤔
54 1E937	1E915	# T𞤷 => 𞤕
54 1E938	1E916	# T𞤸 => 𞤖
54 1E939	1E917	# T𞤹 => 𞤗
54 1E93A	1E918	# T𞤺 => 𞤘
54 1E93B	1E919	# T𞤻 => 𞤙
54 1E93C	1E91A	# T𞤼 => 𞤚
54 1E93D	1E91B	# T𞤽 => 𞤛
54 1E93E	1E91C	# T𞤾 => 𞤜
54 1E93F	1E91D	# T𞤿 => 𞤝
54 1E940	1E91E	# T𞥀 => 𞤞
54 1E941	1E91F	# T𞥁 => 𞤟
54 1E942	1E920	# T𞥂 => 𞤠
54 1E943	1E921	# T𞥃 => 𞤡
55 61	41	# Ua => A
55 62	42	# Ub => B
55 63	43	# Uc => C
55 64	44	# Ud => D
55 65	45	# Ue => E
55 66	46	# Uf => F
55 67	47	# Ug => G
55 68	48	# Uh => H
55 69	49	# Ui => I
55 6A	4A	# Uj => J
55 6B	4B	# Uk => K
55 6C	4C	# Ul => L
55 6D	4D	# Um => M
55 6E	4E	# Un => N
55 6F	4F	# Uo => O
55 70	50	# Up => P
55 71	51	# Uq => Q
55 72	52	# Ur => R
55 73	53	# Us => S
55 74	54	# Ut => T
55 75	55	# Uu => U
55 76	56	# Uv => V
55 77	57	# Uw => W
55 78	58	# Ux => X
55 79	59	# Uy => Y
55 7A	5A	# Uz => Z
55 DF	1E9E	# Uß => ẞ
55 E0	C0	# Uà => À
55 E1	C1	# Uá => Á
55 E2	C2	# Uâ => Â
55 E3	C3	# Uã => Ã
55 E4	C4	# Uä => Ä
55 E5	C5	# Uå => Å
55 E6	C6	# Uæ => Æ
55 E7	C7	# Uç => Ç
55 E8	C8	# Uè => È
55 E9	C9	# Ué => É
55 EA	CA	# Uê => Ê
55 EB	CB	# Uë => Ë
55 EC	CC	# Uì => Ì
55 ED	CD	# Uí => Í
55 EE	CE	# Uî => Î
55 EF	CF	# Uï => Ï
55 F0	D0	# Uð => Ð
55 F1	D1	# Uñ => Ñ
55 F2	D2	# Uò => Ò
55 F3	D3	# Uó => Ó
55 F4	D4	# Uô => Ô
55 F5	D5	# Uõ => Õ
55 F6	D6	# Uö => Ö
55 F8	D8	# Uø => Ø
55 F9	D9	# Uù => Ù
55 FA	DA	# Uú => Ú
55 FB	DB	# Uû => Û
55 FC	DC	# Uü => Ü
55 FD	DD	# Uý => Ý
55 FE	DE	# Uþ => Þ
55 FF	178	# Uÿ => Ÿ
55 101	100	# Uā => Ā
55 103	102	# Uă => Ă
55 105	104	# Uą => Ą
55 107	106	# Uć => Ć
55 109	108	# Uĉ => Ĉ
55 10B	10A	# Uċ => Ċ
55 10D	10C	# Uč => Č
55 10F	10E	# Uď => Ď
55 111	110	# Uđ => Đ
55 113	112	# Uē => Ē
55 115	114	# Uĕ => Ĕ
55 117	116	# Uė => Ė
55 119	118	# Uę => Ę
55 11B	11A	# Uě => Ě
55 11D	11C	# Uĝ => Ĝ
55 11F	11E	# Uğ => Ğ
55 121	120	# Uġ => Ġ
55 123	122	# Uģ => Ģ
55 125	124	# Uĥ => Ĥ
55 127	126	# Uħ => Ħ
55 129	128	# Uĩ => Ĩ
55 12B	12A	# Uī => Ī
55 12D	12C	# Uĭ => Ĭ
55 12F	12E	# Uį => Į
55 133	132	# Uĳ => Ĳ
55 135	134	# Uĵ => Ĵ
55 137	136	# Uķ => Ķ
55 13A	139	# Uĺ => Ĺ
55 13C	13B	# Uļ => Ļ
55 13E	13D	# Uľ => Ľ
55 140	13F	# Uŀ => Ŀ
55 142	141	# Uł => Ł
55 144	143	# Uń => Ń
55 146	145	# Uņ => Ņ
55 148	147	# Uň => Ň
55 14B	14A	# Uŋ => Ŋ
55 14D	14C	# Uō => Ō
55 14F	14E	# Uŏ => Ŏ
55 151	150	# Uő => Ő
55 153	152	# Uœ => Œ
55 155	154	# Uŕ => Ŕ
55 157	156	# Uŗ => Ŗ
55 159	158	# Uř => Ř
55 15B	15A	# Uś => Ś
55 15D	15C	# Uŝ => Ŝ
55 15F	15E	# Uş => Ş
55 161	160	# Uš => Š
55 163	162	# Uţ => Ţ
55 165	164	# Uť => Ť
55 167	166	# Uŧ => Ŧ
55 169	168	# Uũ => Ũ
55 16B	16A	# Uū => Ū
55 16D	16C	# Uŭ => Ŭ
55 16F	16E	# Uů => Ů
55 171	170	# Uű => Ű
55 173	172	# Uų => Ų
55 175	174	# Uŵ => Ŵ
55 177	176	# Uŷ => Ŷ
55 17A	179	# Uź => Ź
55 17C	17B	# Uż => Ż
55 17E	17D	# Už => Ž
55 180	243	# Uƀ => Ƀ
55 183	182	# Uƃ => Ƃ
55 185	184	# Uƅ => Ƅ
55 188	187	# Uƈ => Ƈ
55 18C	18B	# Uƌ => Ƌ
55 192	191	# Uƒ => Ƒ
55 195	1F6	# Uƕ => Ƕ
55 199	198	# Uƙ => Ƙ
55 19A	23D	# Uƚ => Ƚ
55 19B	A7DC	# Uƛ => Ƛ
55 19E	220	# Uƞ => Ƞ
55 1A1	1A0	# Uơ => Ơ
55 1A3	1A2	# Uƣ => Ƣ
55 1A5	1A4	# Uƥ => Ƥ
55 1A8	1A7	# Uƨ => Ƨ
55 1AD	1AC	# Uƭ => Ƭ
55 1B0	1AF	# Uư => Ư
55 1B4	1B3	# Uƴ => Ƴ
55 1B6	1B5	# Uƶ => Ƶ
55 1B9	1B8	# Uƹ => Ƹ
55 1BD	1BC	# Uƽ => Ƽ
55 1BF	1F7	# Uƿ => Ƿ
55 1C6	1C4	# Uǆ => Ǆ
55 1C9	1C7	# Uǉ => Ǉ
55 1CC	1CA	# Uǌ => Ǌ
55 1CE	1CD	# Uǎ => Ǎ
55 1D0	1CF	# Uǐ => Ǐ
55 1D2	1D1	# Uǒ => Ǒ
55 1D4	1D3	# Uǔ => Ǔ
55 1D6	1D5	# Uǖ => Ǖ
55 1D8	1D7	# Uǘ => Ǘ
55 1DA	1D9	# Uǚ => Ǚ
55 1DC	1DB	# Uǜ => Ǜ
55 1DD	18E	# Uǝ => Ǝ
55 1DF	1DE	# Uǟ => Ǟ
55 1E1	1E0	# Uǡ => Ǡ
55 1E3	1E2	# Uǣ => Ǣ
55 1E5	1E4	# Uǥ => Ǥ
55 1E7	1E6	# Uǧ => Ǧ
55 1E9	1E8	# Uǩ => Ǩ
55 1EB	1EA	# Uǫ => Ǫ
55 1ED	1EC	# Uǭ => Ǭ
55 1EF	1EE	# Uǯ => Ǯ
55 1F3	1F1	# Uǳ => Ǳ
55 1F5	1F4	# Uǵ => Ǵ
55 1F9	1F8	# Uǹ => Ǹ
55 1FB	1FA	# Uǻ => Ǻ
55 1FD	1FC	# Uǽ => Ǽ
55 1FF	1FE	# Uǿ => Ǿ
55 201	200	# Uȁ => Ȁ
55 203	202	# Uȃ => Ȃ
55 205	204	# Uȅ => Ȅ
55 207	206	# Uȇ => Ȇ
55 209	208	# Uȉ => Ȉ
55 20B	20A	# Uȋ => Ȋ
55 20D	20C	# Uȍ => Ȍ
55 20F	20E	# Uȏ => Ȏ
55 211	210	# Uȑ => Ȑ
55 213	212	# Uȓ => Ȓ
55 215	214	# Uȕ => Ȕ
55 217	216	# Uȗ => Ȗ
55 219	218	# Uș => Ș
55 21B	21A	# Uț => Ț
55 21D	21C	# Uȝ => Ȝ
55 21F	21E	# Uȟ => Ȟ
55 223	222	# Uȣ => Ȣ
55 225	224	# Uȥ => Ȥ
55 227	226	# Uȧ => Ȧ
55 229	228	# Uȩ => Ȩ
55 22B	22A	# Uȫ => Ȫ
55 22D	22C	# Uȭ => Ȭ
55 22F	22E	# Uȯ => Ȯ
55 231	230	# Uȱ => Ȱ
55 233	232	# Uȳ => Ȳ
55 23C	23B	# Uȼ => Ȼ
55 23F	2C7E	# Uȿ => Ȿ
55 240	2C7F	# Uɀ => Ɀ
55 242	241	# Uɂ => Ɂ
55 247	246	# Uɇ => Ɇ
55 249	248	# Uɉ => Ɉ
55 24B	24A	# Uɋ => Ɋ
55 24D	24C	# Uɍ => Ɍ
55 24F	24E	# Uɏ => Ɏ
55 250	2C6F	# Uɐ => Ɐ
55 251	2C6D	# Uɑ => Ɑ
55 252	2C70	# Uɒ => Ɒ
55 253	181	# Uɓ => Ɓ
55 254	186	# Uɔ => Ɔ
55 256	189	# Uɖ => Ɖ
55 257	18A	# Uɗ => Ɗ
55 259	18F	# Uə => Ə
55 25B	190	# Uɛ => Ɛ
55 25C	A7AB	# Uɜ => Ɜ
55 260	193	# Uɠ => Ɠ
55 261	A7AC	# Uɡ => Ɡ
55 263	194	# Uɣ => Ɣ
55 264	A7CB	# Uɤ => Ɤ
55 265	A78D	# Uɥ => Ɥ
55 266	A7AA	# Uɦ => Ɦ
55 268	197	# Uɨ => Ɨ
55 269	196	# Uɩ => Ɩ
55 26A	A7AE	# Uɪ => Ɪ
55 26B	2C62	# Uɫ => Ɫ
55 26C	A7AD	# Uɬ => Ɬ
55 26F	19C	# Uɯ => Ɯ
55 271	2C6E	# Uɱ => Ɱ
55 272	19D	# Uɲ => Ɲ
55 275	19F	# Uɵ => Ɵ
55 27D	2C64	# Uɽ => Ɽ
55 280	1A6	# Uʀ => Ʀ
55 282	A7C5	# Uʂ => Ʂ
55 283	1A9	# Uʃ => Ʃ
55 287	A7B1	# Uʇ => Ʇ
55 288	1AE	# Uʈ => Ʈ
55 289	244	# Uʉ => Ʉ
55 28A	1B1	# Uʊ => Ʊ
55 28B	1B2	# Uʋ => Ʋ
55 28C	245	# Uʌ => Ʌ
55 292	1B7	# Uʒ => Ʒ
55 29D	A7B2	# Uʝ => Ʝ
55 29E	A7B0	# Uʞ => Ʞ
55 371	370	# Uͱ => Ͱ
55 373	372	# Uͳ => Ͳ
55 377	376	# Uͷ => Ͷ
55 37B	3FD	# Uͻ => Ͻ
55 37C	3FE	# Uͼ => Ͼ
55 37D	3FF	# Uͽ => Ͽ
55 3AC	386	# Uά => Ά
55 3AD	388	# Uέ => Έ
55 3AE	389	# Uή => Ή
55 3AF	38A	# Uί => Ί
55 3B1	391	# Uα => Α
55 3B2	392	# Uβ => Β
55 3B3	393	# Uγ => Γ
55 3B4	394	# Uδ => Δ
55 3B5	395	# Uε => Ε
55 3B6	396	# Uζ => Ζ
55 3B7	397	# Uη => Η
55 3B8	398	# Uθ => Θ
55 3B9	399	# Uι => Ι
55 3BA	39A	# Uκ => Κ
55 3BB	39B	# Uλ => Λ
55 3BC	39C	# Uμ => Μ
55 3BD	39D	# Uν => Ν
55 3BE	39E	# Uξ => Ξ
55 3BF	39F	# Uο => Ο
55 3C0	3A0	# Uπ => Π
55 3C1	3A1	# Uρ => Ρ
55 3C3	3A3	# Uσ => Σ
55 3C4	3A4	# Uτ => Τ
55 3C5	3A5	# Uυ => Υ
55 3C6	3A6	# Uφ => Φ
55 3C7	3A7	# Uχ => Χ
55 3C8	3A8	# Uψ => Ψ
55 3C9	3A9	# Uω => Ω
55 3CA	3AA	# Uϊ => Ϊ
55 3CB	3AB	# Uϋ => Ϋ
55 3CC	38C	# Uό => Ό
55 3CD	38E	# Uύ => Ύ
55 3CE	38F	# Uώ => Ώ
55 3D7	3CF	# Uϗ => Ϗ
55 3D9	3D8	# Uϙ => Ϙ
55 3DB	3DA	# Uϛ => Ϛ
55 3DD	3DC	# Uϝ => Ϝ
55 3DF	3DE	# Uϟ => Ϟ
55 3E1	3E0	# Uϡ => Ϡ
55 3E3	3E2	# Uϣ => Ϣ
55 3E5	3E4	# Uϥ => Ϥ
55 3E7	3E6	# Uϧ => Ϧ
55 3E9	3E8	# Uϩ => Ϩ
55 3EB	3EA	# Uϫ => Ϫ
55 3ED	3EC	# Uϭ => Ϭ
55 3EF	3EE	# Uϯ => Ϯ
55 3F2	3F9	# Uϲ => Ϲ
55 3F3	37F	# Uϳ => Ϳ
55 3F8	3F7	# Uϸ => Ϸ
55 3FB	3FA	# Uϻ => Ϻ
55 430	410	# Uа => А
55 431	411	# Uб => Б
55 432	412	# Uв => В
55 433	413	# Uг => Г
55 434	414	# Uд => Д
55 435	415	# Uе => Е
55 436	416	# Uж => Ж
55 437	417	# Uз => З
55 438	418	# Uи => И
55 439	419	# Uй => Й
55 43A	41A	# Uк => К
55 43B	41B	# Uл => Л
55 43C	41C	# Uм => М
55 43D	41D	# Uн => Н
55 43E	41E	# Uо => О
55 43F	41F	# Uп => П
55 440	420	# Uр => Р
55 441	421	# Uс => С
55 442	422	# Uт => Т
55 443	423	# Uу => У
55 444	424	# Uф => Ф
55 445	425	# Uх => Х
55 446	426	# Uц => Ц
55 447	427	# Uч => Ч
55 448	428	# Uш => Ш
55 449	429	# Uщ => Щ
55 44A	42A	# Uъ => Ъ
55 44B	42B	# Uы => Ы
55 44C	42C	# Uь => Ь
55 44D	42D	# Uэ => Э
55 44E	42E	# Uю => Ю
55 44F	42F	# Uя => Я
55 450	400	# Uѐ => Ѐ
55 451	401	# Uё => Ё
55 452	402	# Uђ => Ђ
55 453	403	# Uѓ => Ѓ
55 454	404	# Uє => Є
55 455	405	# Uѕ => Ѕ
55 456	406	# Uі => І
55 457	407	# Uї => Ї
55 458	408	# Uј => Ј
55 459	409	# Uљ => Љ
55 45A	40A	# Uњ => Њ
55 45B	40B	# Uћ => Ћ
55 45C	40C	# Uќ => Ќ
55 45D	40D	# Uѝ => Ѝ
55 45E	40E	# Uў => Ў
55 45F	40F	# Uџ => Џ
55 461	460	# Uѡ => Ѡ
55 463	462	# Uѣ => Ѣ
55 465	464	# Uѥ => Ѥ
55 467	466	# Uѧ => Ѧ
55 469	468	# Uѩ => Ѩ
55 46B	46A	# Uѫ => Ѫ
55 46D	46C	# Uѭ => Ѭ
55 46F	46E	# Uѯ => Ѯ
55 471	470	# Uѱ => Ѱ
55 473	472	# Uѳ => Ѳ
55 475	474	# Uѵ => Ѵ
55 477	476	# Uѷ => Ѷ
55 479	478	# Uѹ => Ѹ
55 47B	47A	# Uѻ => Ѻ
55 47D	47C	# Uѽ => Ѽ
55 47F	47E	# Uѿ => Ѿ
55 481	480	# Uҁ => Ҁ
55 48B	48A	# Uҋ => Ҋ
55 48D	48C	# Uҍ => Ҍ
55 48F	48E	# Uҏ => Ҏ
55 491	490	# Uґ => Ґ
55 493	492	# Uғ => Ғ
55 495	494	# Uҕ => Ҕ
55 497	496	# Uҗ => Җ
55 499	498	# Uҙ => Ҙ
55 49B	49A	# Uқ => Қ
55 49D	49C	# Uҝ => Ҝ
55 49F	49E	# Uҟ => Ҟ
55 4A1	4A0	# Uҡ => Ҡ
55 4A3	4A2	# Uң => Ң
55 4A5	4A4	# Uҥ => Ҥ
55 4A7	4A6	# Uҧ => Ҧ
55 4A9	4A8	# Uҩ => Ҩ
55 4AB	4AA	# Uҫ => Ҫ
55 4AD	4AC	# Uҭ => Ҭ
55 4AF	4AE	# Uү => Ү
55 4B1	4B0	# Uұ => Ұ
55 4B3	4B2	# Uҳ => Ҳ
55 4B5	4B4	# Uҵ => Ҵ
55 4B7	4B6	# Uҷ => Ҷ
55 4B9	4B8	# Uҹ => Ҹ
55 4BB	4BA	# Uһ => Һ
55 4BD	4BC	# Uҽ => Ҽ
55 4BF	4BE	# Uҿ => Ҿ
55 4C2	4C1	# Uӂ => Ӂ
55 4C4	4C3	# Uӄ => Ӄ
55 4C6	4C5	# Uӆ => Ӆ
55 4C8	4C7	# Uӈ => Ӈ
55 4CA	4C9	# Uӊ => Ӊ
55 4CC	4CB	# Uӌ => Ӌ
55 4CE	4CD	# Uӎ => Ӎ
55 4CF	4C0	# Uӏ => Ӏ
55 4D1	4D0	# Uӑ => Ӑ
55 4D3	4D2	# Uӓ => Ӓ
55 4D5	4D4	# Uӕ => Ӕ
55 4D7	4D6	# Uӗ => Ӗ
55 4D9	4D8	# Uә => Ә
55 4DB	4DA	# Uӛ => Ӛ
55 4DD	4DC	# Uӝ => Ӝ
55 4DF	4DE	# Uӟ => Ӟ
55 4E1	4E0	# Uӡ => Ӡ
55 4E3	4E2	# Uӣ => Ӣ
55 4E5	4E4	# Uӥ => Ӥ
55 4E7	4E6	# Uӧ => Ӧ
55 4E9	4E8	# Uө => Ө
55 4EB	4EA	# Uӫ => Ӫ
55 4ED	4EC	# Uӭ => Ӭ
55 4EF	4EE	# Uӯ => Ӯ
55 4F1	4F0	# Uӱ => Ӱ
55 4F3	4F2	# Uӳ => Ӳ
55 4F5	4F4	# Uӵ => Ӵ
55 4F7	4F6	# Uӷ => Ӷ
55 4F9	4F8	# Uӹ => Ӹ
55 4FB	4FA	# Uӻ => Ӻ
55 4FD	4FC	# Uӽ => Ӽ
55 4FF	4FE	# Uӿ => Ӿ
55 501	500	# Uԁ => Ԁ
55 503	502	# Uԃ => Ԃ
55 505	504	# Uԅ => Ԅ
55 507	506	# Uԇ => Ԇ
55 509	508	# Uԉ => Ԉ
55 50B	50A	# Uԋ => Ԋ
55 50D	50C	# Uԍ => Ԍ
55 50F	50E	# Uԏ => Ԏ
55 511	510	# Uԑ => Ԑ
55 513	512	# Uԓ => Ԓ
55 515	514	# Uԕ => Ԕ
55 517	516	# Uԗ => Ԗ
55 519	518	# Uԙ => Ԙ
55 51B	51A	# Uԛ => Ԛ
55 51D	51C	# Uԝ => Ԝ
55 51F	51E	# Uԟ => Ԟ
55 521	520	# Uԡ => Ԡ
55 523	522	# Uԣ => Ԣ
55 525	524	# Uԥ => Ԥ
55 527	526	# Uԧ => Ԧ
55 529	528	# Uԩ => Ԩ
55 52B	52A	# Uԫ => Ԫ
55 52D	52C	# Uԭ => Ԭ
55 52F	52E	# Uԯ => Ԯ
55 561	531	# Uա => Ա
55 562	532	# Uբ => Բ
55 563	533	# Uգ => Գ
55 564	534	# Uդ => Դ
55 565	535	# Uե => Ե
55 566	536	# Uզ => Զ
55 567	537	# Uէ => Է
55 568	538	# Uը => Ը
55 569	539	# Uթ => Թ
55 56A	53A	# Uժ => Ժ
55 56B	53B	# Uի => Ի
55 56C	53C	# Uլ => Լ
55 56D	53D	# Uխ => Խ
55 56E	53E	# Uծ => Ծ
55 56F	53F	# Uկ => Կ
55 570	540	# Uհ => Հ
55 571	541	# Uձ => Ձ
55 572	542	# Uղ => Ղ
55 573	543	# Uճ => Ճ
55 574	544	# Uմ => Մ
55 575	545	# Uյ => Յ
55 576	546	# Uն => Ն
55 577	547	# Uշ => Շ
55 578	548	# Uո => Ո
55 579	549	# Uչ => Չ
55 57A	54A	# Uպ => Պ
55 57B	54B	# Uջ => Ջ
55 57C	54C	# Uռ => Ռ
55 57D	54D	# Uս => Ս
55 57E	54E	# Uվ => Վ
55 57F	54F	# Uտ => Տ
55 580	550	# Uր => Ր
55 581	551	# Uց => Ց
55 582	552	# Uւ => Ւ
55 583	553	# Uփ => Փ
55 584	554	# Uք => Ք
55 585	555	# Uօ => Օ
55 586	556	# Uֆ => Ֆ
55 10D0	1C90	# Uა => Ა
55 10D1	1C91	# Uბ => Ბ
55 10D2	1C92	# Uგ => Გ
55 10D3	1C93	# Uდ => Დ
55 10D4	1C94	# Uე => Ე
55 10D5	1C95	# Uვ => Ვ
55 10D6	1C96	# Uზ => Ზ
55 10D7	1C97	# Uთ => Თ
55 10D8	1C98	# Uი => Ი
55 10D9	1C99	# Uკ => Კ
55 10DA	1C9A	# Uლ => Ლ
55 10DB	1C9B	# Uმ => Მ
55 10DC	1C9C	# Uნ => Ნ
55 10DD	1C9D	# Uო => Ო
55 10DE	1C9E	# Uპ => Პ
55 10DF	1C9F	# Uჟ => Ჟ
55 10E0	1CA0	# Uრ => Რ
55 10E1	1CA1	# Uს => Ს
55 10E2	1CA2	# Uტ => Ტ
55 10E3	1CA3	# Uუ => Უ
55 10E4	1CA4	# Uფ => Ფ
55 10E5	1CA5	# Uქ => Ქ
55 10E6	1CA6	# Uღ => Ღ
55 10E7	1CA7	# Uყ => Ყ
55 10E8	1CA8	# Uშ => Შ
55 10E9	1CA9	# Uჩ => Ჩ
55 10EA	1CAA	# Uც => Ც
55 10EB	1CAB	# Uძ => Ძ
55 10EC	1CAC	# Uწ => Წ
55 10ED	1CAD	# Uჭ => Ჭ
55 10EE	1CAE	# Uხ => Ხ
55 10EF	1CAF	# Uჯ => Ჯ
55 10F0	1CB0	# Uჰ => Ჰ
55 10F1	1CB1	# Uჱ => Ჱ
55 10F2	1CB2	# Uჲ => Ჲ
55 10F3	1CB3	# Uჳ => Ჳ
55 10F4	1CB4	# Uჴ => Ჴ
55 10F5	1CB5	# Uჵ => Ჵ
55 10F6	1CB6	# Uჶ => Ჶ
55 10F7	1CB7	# Uჷ => Ჷ
55 10F8	1CB8	# Uჸ => Ჸ
55 10F9	1CB9	# Uჹ => Ჹ
55 10FA	1CBA	# Uჺ => Ჺ
55 10FD	1CBD	# Uჽ => Ჽ
55 10FE	1CBE	# Uჾ => Ჾ
55 10FF	1CBF	# Uჿ => Ჿ
55 1C8A	1C89	# Uᲊ => Ᲊ
55 1D79	A77D	# Uᵹ => Ᵹ
55 1D7D	2C63	# Uᵽ => Ᵽ
55 1D8E	A7C6	# Uᶎ => Ᶎ
55 1E01	1E00	# Uḁ => Ḁ
55 1E03	1E02	# Uḃ => Ḃ
55 1E05	1E04	# Uḅ => Ḅ
55 1E07	1E06	# Uḇ => Ḇ
55 1E09	1E08	# Uḉ => Ḉ
55 1E0B	1E0A	# Uḋ => Ḋ
55 1E0D	1E0C	# Uḍ => Ḍ
55 1E0F	1E0E	# Uḏ => Ḏ
55 1E11	1E10	# Uḑ => Ḑ
55 1E13	1E12	# Uḓ => Ḓ
55 1E15	1E14	# Uḕ => Ḕ
55 1E17	1E16	# Uḗ => Ḗ
55 1E19	1E18	# Uḙ => Ḙ
55 1E1B	1E1A	# Uḛ => Ḛ
55 1E1D	1E1C	# Uḝ => Ḝ
55 1E1F	1E1E	# Uḟ => Ḟ
55 1E21	1E20	# Uḡ => Ḡ
55 1E23	1E22	# Uḣ => Ḣ
55 1E25	1E24	# Uḥ => Ḥ
55 1E27	1E26	# Uḧ => Ḧ
55 1E29	1E28	# Uḩ => Ḩ
55 1E2B	1E2A	# Uḫ => Ḫ
55 1E2D	1E2C	# Uḭ => Ḭ
55 1E2F	1E2E	# Uḯ => Ḯ
55 1E31	1E30	# Uḱ => Ḱ
55 1E33	1E32	# Uḳ => Ḳ
55 1E35	1E34	# Uḵ => Ḵ
55 1E37	1E36	# Uḷ => Ḷ
55 1E39	1E38	# Uḹ => Ḹ
55 1E3B	1E3A	# Uḻ => Ḻ
55 1E3D	1E3C	# Uḽ => Ḽ
55 1E3F	1E3E	# Uḿ => Ḿ
55 1E41	1E40	# Uṁ => Ṁ
55 1E43	1E42	# Uṃ => Ṃ
55 1E45	1E44	# Uṅ => Ṅ
55 1E47	1E46	# Uṇ => Ṇ
55 1E49	1E48	# Uṉ => Ṉ
55 1E4B	1E4A	# Uṋ => Ṋ
55 1E4D	1E4C	# Uṍ => Ṍ
55 1E4F	1E4E	# Uṏ => Ṏ
55 1E51	1E50	# Uṑ => Ṑ
55 1E53	1E52	# Uṓ => Ṓ
55 1E55	1E54	# Uṕ => Ṕ
55 1E57	1E56	# Uṗ => Ṗ
55 1E59	1E58	# Uṙ => Ṙ
55 1E5B	1E5A	# Uṛ => Ṛ
55 1E5D	1E5C	# Uṝ => Ṝ
55 1E5F	1E5E	# Uṟ => Ṟ
55 1E61	1E60	# Uṡ => Ṡ
55 1E63	1E62	# Uṣ => Ṣ
55 1E65	1E64	# Uṥ => Ṥ
55 1E67	1E66	# Uṧ => Ṧ
55 1E69	1E68	# Uṩ => Ṩ
55 1E6B	1E6A	# Uṫ => Ṫ
55 1E6D	1E6C	# Uṭ => Ṭ
55 1E6F	1E6E	# Uṯ => Ṯ
55 1E71	1E70	# Uṱ => Ṱ
55 1E73	1E72	# Uṳ => Ṳ
55 1E75	1E74	# Uṵ => Ṵ
55 1E77	1E76	# Uṷ => Ṷ
55 1E79	1E78	# Uṹ => Ṹ
55 1E7B	1E7A	# Uṻ => Ṻ
55 1E7D	1E7C	# Uṽ => Ṽ
55 1E7F	1E7E	# Uṿ => Ṿ
55 1E81	1E80	# Uẁ => Ẁ
55 1E83	1E82	# Uẃ => Ẃ
55 1E85	1E84	# Uẅ => Ẅ
55 1E87	1E86	# Uẇ => Ẇ
55 1E89	1E88	# Uẉ => Ẉ
55 1E8B	1E8A	# Uẋ => Ẋ
55 1E8D	1E8C	# Uẍ => Ẍ
55 1E8F	1E8E	# Uẏ => Ẏ
55 1E91	1E90	# Uẑ => Ẑ
55 1E93	1E92	# Uẓ => Ẓ
55 1E95	1E94	# Uẕ => Ẕ
55 1EA1	1EA0	# Uạ => Ạ
55 1EA3	1EA2	# Uả => Ả
55 1EA5	1EA4	# Uấ => Ấ
55 1EA7	1EA6	# Uầ => Ầ
55 1EA9	1EA8	# Uẩ => Ẩ
55 1EAB	1EAA	# Uẫ => Ẫ
55 1EAD	1EAC	# Uậ => Ậ
55 1EAF	1EAE	# Uắ => Ắ
55 1EB1	1EB0	# Uằ => Ằ
55 1EB3	1EB2	# Uẳ => Ẳ
55 1EB5	1EB4	# Uẵ => Ẵ
55 1EB7	1EB6	# Uặ => Ặ
55 1EB9	1EB8	# Uẹ => Ẹ
55 1EBB	1EBA	# Uẻ => Ẻ
